CNN,CODE,CNN_1,STREET1,STREET2,DETECTION,STREET3,SUP_DIST,STREET4,VEH_ACTUAT,PED_SIGNAL,PED_ACTUAT,TBC,PREEMPT_PR,D_ATE2070,PROJECT_NE,PROJECT_OL,UPGRADED,YR_OF_CONT,LAST_UPGRA,NEW_SIGNAL,MOD_PROJEC,FULL_UPGRA,BEACON_FLA,FUNDING,RLCAM,STARTYEAR,CALTRANS_R,CALTRANS,PERCENT_C,SF,PERCENT_SF,PERCENT_PO,APS,shape,SF Find Neighborhoods 2,Current Police Districts 2,Current Supervisor Districts 2,Analysis Neighborhoods 2,Neighborhoods
20244000,,20244000,03RD ST,DAVIDSON,VETAG,PHELPS,10,,VIDEO,ALL,YES,GPS,TSP,,,3RDLRP,NEW DONE,1-Oct,2005,DONE,NONE,NONE,NONE,MUNI,,2005,,,0,,0,0,APS_4WIRE_PH1 (11),POINT (-122.38762 37.743523),76,2,9,1,76
23335000,,23335000,CONSTANSO,EVERGLADE,,SLOAT,4;7,,,ALL,YES,GPS,,,,,CALTRANS,,0,,,,,,,2018,35,X,100,,0,0,APS HAWK,POINT (-122.488945 37.734108),62,10,8,35,62
21331000,,21331000,MISSION,VIRGINIA,OPTICOM,,9,,,ALL,,GPS,TSP;FIRE PREEMPT,,,OUTER MISSION,FULL DONE,,1999,NONE,NONE,DONE,NONE,SALES TAX,,1973,,,0,,0,0,,POINT (-122.42147 37.74312),83,9,2,2,83
26849000,,26849000,PRESIDIO,SACRAMENTO,OPTICOM,,2,,,ALL,,GPS,TSP;FIRE PREEMPT,,,,NONE,,0,,,,,,,1972,,,0,,0,0,,POINT (-122.44696 37.78818),10,8,6,31,10
23746000,,23746000,16TH ST,WISCONSIN,OPTICOM,,10,,,ALL,,GPS,TSP;FIRE PREEMPT,,16TH STREET,,NEW DONE,,0,DONE,NONE,NONE,NONE,,,2020,,,0,,0,0,APS ENAV 2WIRE 16TH ST (8),POINT (-122.39975 37.766247),54,1,9,4,54
26604000,,26604000,PINE,WEBSTER,,,2;5,,,ALL,,GPS,,,,PINE,FULL DONE,Oct-00,0,NONE,NONE,DONE,NONE,SALES TAX,,1949,,,0,,0,0,,POINT (-122.43199 37.788155),101,4,11,30,101
24574000,,24574000,DRUMM,SACRAMENTO,OPTICOM,,3,,,ALL,,GPS,TSP;FIRE PREEMPT,,,CT 28/29,FULL DONE,2-Jan,0,NONE,NONE,DONE,NONE,SALES TAX,,1991,,,0,,0,0,,POINT (-122.396576 37.794582),108,6,3,8,108
24216000,,24216000,11TH ST,BRYANT,OPTICOM,DIVISION,6;9;10,,WIRELESS,ALL,,GPS,FIRE PREEMPT,,,CT 34; BRYANT,MOD AFTER FULL DONE,Jun-96,1998,NONE,DONE,DONE,NONE,SALES TAX,,1956,,,0,,0,0,APS 2WIRE ENAV CT34 (10),POINT (-122.41092 37.769405),32,3,9,20,32
25525000,,25525000,COLUMBUS,FRANCISCO,,,3,,,ALL,,GPS,,,,CT 63,NEW DONE,,2017,DONE,NONE,NONE,NONE,SALES TAX,,2017,,,0,,0,0,APS 2WIRE CT63 (8),POINT (-122.41604 37.80435),106,6,3,23,106
24596000,,24596000,HOWARD,NEW MONTGOMERY,,,6,,,ALL,,GPS,,,,HOWARD,FULL DONE,,1999,NONE,NONE,DONE,NONE,SALES TAX,,1957,,,0,,0,0,,POINT (-122.398964 37.786205),32,1,10,8,32
20578000,,20578000,DWIGHT,PAUL,OPTICOM,SAN BRUNO,9,,,ALL,,GPS,TSP;FIRE PREEMPT,,,CT 52/53,NEW DONE,1-Apr,2002,DONE,NONE,NONE,NONE,SALES TAX,,2002,,,0,,0,0,PENDING,POINT (-122.40205 37.723915),91,2,2,25,91
7210000,,7210000,ALEMANY,CUT THROUGH,,,9,,,n.a.,,GPS,,,,,CALTRANS,,0,,,,,,,0,,,0,,0,0,,POINT (-122.407906 37.737724),83,2,2,25,83
25967000,,25967000,MCALLISTER,WEBSTER,,,5,,,ALL,,GPS,,,,WEBSTER PCS,FULL DONE,,0,NONE,NONE,DONE,NONE,,,1972,,,0,,0,0,APS ENAV 2WIRE WEBSTER (8),POINT (-122.43003 37.778847),97,4,11,39,97
22088000,,22088000,CAYUGA,GENEVA,OPTICOM,,11,,,ALL,,GPS,TSP;FIRE PREEMPT,,,TSI,NEW DONE,,2016,DONE,NONE,NONE,NONE,Prop B Go Bond,,2016,,,0,,0,0,,POINT (-122.44368 37.718925),80,9,1,28,80
26338000,,26338000,ASHBURY,HAIGHT,OPTICOM,,5,,,ALL,,GPS,TSP; FIRE PREEMPT,,,CT 48,NEW DONE,,1998,,,,,BAAQMD/SALES TA,,1997,,,0,,0,0,,POINT (-122.44692 37.770004),25,7,11,3,25
24546000,,24546000,EMBARCADERO,HOWARD,VETAG,,6,,LOOPS,ALL,,GPS,TSP,,,MID EMB,FULL DONE,,1999,NONE,NONE,DONE,NONE,FEDS,,1979,,,0,,0,100,APS iNav 2WIRE POLARA-LIGHTHOUSE (10),POINT (-122.39108 37.79243),108,1,10,8,108
24917000,,24917000,GEARY,MASON,OPTICOM,,3,,,ALL,,GPS,TSP;FIRE PREEMPT,,,DOWNTOWN GEARY,FULL DONE,3-Feb,0,NONE,NONE,DONE,NONE,SALES TAX,,1957,,,0,,0,0,,POINT (-122.40986 37.787144),19,6,3,36,19
24504000,,24504000,HOWARD,MAIN,OPTICOM,,6,,WIRELESS,ALL,,GPS,FIRE PREEMPT,,,HOWARD,FULL DONE,,1999,NONE,NONE,DONE,NONE,SALES TAX,,1975,,,0,,0,0,,POINT (-122.393394 37.790607),108,1,10,8,108
26568000,,26568000,BROADWAY,GOUGH,,,2,,,ALL,,GPS,,,,Gough Future Upgrade,FULL DONE,,0,NONE,NONE,DONE,NONE,SALES TAX,,1973,,,0,,0,0,APS ENAV 2WIRE GOUGH (14),POINT (-122.42669 37.79531),102,4,6,30,102
24342000,,24342000,14TH ST,SOUTH VAN NESS,,,8,,,ALL,,GPS,,,,SVN HSIP Phase 1,FULL DONE,,2017,NONE,NONE,DONE,NONE,FEDERAL,YES,1954,,,0,,0,0,,POINT (-122.417786 37.768402),53,3,2,20,53
21135000,,21135000,BRYANT,CESAR CHAVEZ,,,9,,WIRELESS,ALL,,GPS,,,,CESAR CHAVEZ,FULL DONE,,1995,NONE,NONE,DONE,NONE,SALES TAX,,1949,,,0,,0,0,,POINT (-122.40869 37.74835),60,3,2,2,60
25152000,,25152000,LARKIN,O'FARRELL,OPTICOM,,6,,,ALL,,GPS,TSP;FIRE PREEMPT,,,PCS 1,FULL DONE,,0,NONE,NONE,DONE,NONE,,,1955,,,0,,0,0,,POINT (-122.417885 37.785164),20,5,10,36,20
8673201,,8673201,MANSELL WB,MIDBLOCK AT,,JOHN F SHELLEY DR EAST,10,JOHN F SHELLEY DR WEST,,N.A.,,GPS,,,,,,,0,,,,,,,2020,,,0,,0,0,,POINT (-122.41635 37.71829),73,9,9,19,73
24747000,,24747000,GRANT,PINE,,,3,,,ALL,,GPS,,,,PINE,FULL DONE,Oct-00,0,NONE,NONE,DONE,NONE,SALES TAX,,1949,,,0,,0,0,,POINT (-122.40573 37.791492),104,6,3,8,104
24209000,,24209000,09TH ST,HARRISON,OPTICOM,,6,,,ALL,,GPS,TSP;FIRE PREEMPT,,,HARRISON,FULL DONE,,1999,NONE,NONE,DONE,NONE,SALES TAX,,1955,,,0,,0,0,,POINT (-122.410065 37.772522),32,1,10,34,32
21890000,,21890000,30TH ST,SAN JOSE,TRACK CIRCUIT,,8;9,,,PENDING,,GPS,TRANSIT PREEMPT,,CT 35,,FULL PENDING,,0,NONE,NONE,PENDING,NONE,SALES TAX,,1954,,,0,,0,0,PENDING,POINT (-122.42327 37.74229),83,9,2,2,83
24918000,,24918000,POST,POWELL,OPTICOM,,3,,,ALL,,GPS,TSP;FIRE PREEMPT,,,,NONE,,0,,,,,,,1957,,,0,,0,0,APS_ENAV 4WIRE_DPW PROW (8),POINT (-122.40839 37.78829),19,6,3,8,19
24729000,,24729000,CALIFORNIA,MONTGOMERY,,,3,,,ALL,,GPS,,,,,NONE,,0,,,,,,,1953,,,0,,0,0,,POINT (-122.402756 37.792847),108,6,3,8,108
23599000,,23599000,BEALE,BRYANT,,,6,,LOOPS,ALL,,GPS,,,,SURFACE?,NEW DONE,Oct-99,2001,,,,,FEDS,,2001,,,0,,0,0,,POINT (-122.389626 37.78622),31,1,10,8,31
24435000,,24435000,FULTON,LARKIN,,,6,,,ALL,,GPS,,,,TENDERLOIN,FULL DONE,2-Jan,1996,NONE,NONE,DONE,NONE,SALES TAX,,1996,,,0,,0,0,APS_4WIRE_PH1 (6),POINT (-122.416756 37.77958),21,5,10,36,21
21326000,,21326000,CORTLAND,MISSION,OPTICOM,,9,,,ALL,,GPS,TSP;FIRE PREEMPT,,,OUTER MISSION,FULL DONE,,1999,NONE,NONE,DONE,NONE,SALES TAX,,1954,,,0,,0,0,,POINT (-122.42283 37.741024),83,9,2,2,83
22524000,,22524000,ARCH,BROTHERHOOD,,,7;11,,LOOPS,ALL,YES,GPS,,,Signal Visibility Upgrades Ph 2,CT 24,MOD AFTER MOD FUTURE,,1999,NONE,FUTURE,NONE,NONE,SALES TAX,,1972,,,0,,0,0,,POINT (-122.46706 37.712418),65,10,8,24,65
27216000,,27216000,ANZA,STANYAN,,,1,,,PENDING,,GPS,,,CT 35,,FULL PENDING,,0,NONE,NONE,PENDING,NONE,SALES TAX,,1975,,,0,,0,0,PENDING,POINT (-122.45583 37.779938),12,7,4,18,12
22102000,,22102000,OCEAN,SAN JOSE,TRACK CIRCUIT,,11,,,ALL,,GPS,ACTUATED TRANSIT PHASE,,,CT 31,MOD DONE,,0,,DONE,,,,,1949,,,0,,0,0,APS_4WIRE_PH1 (8),POINT (-122.44473 37.72296),80,9,1,28,80
20872000,,20872000,JOHN F SHELLEY WEST,MANSELL,,,10,,,n.a.,YES,GPS,,,,Mansell Streetscape,BEACON DONE,,0,NONE,NONE,NONE,DONE,,,2017,,,0,,0,0,,POINT (-122.4185 37.71876),73,9,9,19,73
25683000,,25683000,19TH ST,DOLORES,,,8,,,ALL,,GPS,,,,CT 63,NEW DONE,,2017,DONE,NONE,NONE,NONE,SALES TAX,,2017,,,0,,0,0,APS ENAV 2WIRE CT63 (6),POINT (-122.4259 37.759823),37,3,5,20,37
23881000,,23881000,09TH ST,BRANNAN,,,6,,,ALL,,GPS,,,,BRANNAN/TOWNSEND,FULL DONE,1-Jan,2002,NONE,NONE,DONE,NONE,SALES TAX,,1988,,,0,,0,0,,POINT (-122.40699 37.770046),33,1,10,34,33
30765000,,30765000,BATTERY,BROADWAY,,,3,,,ALL,,GPS,,,,CT 34; CT 33; Broadway Streetscape - Phase I,MOD AFTER MOD AFTER FULL PENDING,,0,NONE,PENDING,DONE,NONE,SALES TAX,,1959,,,0,,0,0,,POINT (-122.40104 37.798576),77,6,3,8,77
24902000,,24902000,O'FARRELL,STOCKTON,OPTICOM,,3,,,ALL,,GPS,TSP;FIRE PREEMPT,,Lower Stockton,CT 32,MOD DONE,,0,,DONE,,,SALES TAX,,1954,,,0,,0,0,PENDING,POINT (-122.40639 37.78661),19,6,3,8,19
26770000,,26770000,LOMBARD,STEINER,,,2,,LOOPS (NOT USED),ALL,,GPS,,,,LOMBARD/RICHARDSON,FULL DONE,6-Jun,0,NONE,NONE,DONE,NONE,STATE/CITY,,1947,480(b),,50,X,50,0,PENDING,POINT (-122.43768 37.79963),15,4,6,13,15
33493000,,33493000,ALEMANY,FARRAGUT,,,11,,,SOME PHASES,,GPS,,,,,NONE,,0,,,,,,,1978,,,0,,0,0,,POINT (-122.45194 37.71205),66,9,1,28,66
26061000,,26061000,BRODERICK,FULTON,,,5,,,SOME PHASES,,GPS,,,,,NONE,,0,,,,,,,1975,,,0,,0,0,,POINT (-122.439835 37.776638),24,7,11,9,24
24976000,,24976000,BUSH,POWELL,MECHANICAL,,3,,,SOME PHASES,,GPS,CABLE CAR PREEMPTION,,,BUSH,FULL DONE,1-Oct,2004,NONE,NONE,DONE,NONE,SALES TAX,,1949,,,0,,0,0,,POINT (-122.408775 37.790154),19,6,3,8,19
25941000,,25941000,GOUGH,MCALLISTER,,,5,,,ALL,,GPS,,,,Gough Future Upgrade; CT 32,MOD AFTER FULL DONE,,0,NONE,DONE,DONE,NONE,SALES TAX,,1953,,,0,,0,0,APS iNAV 3WIRE GOUGH (8),POINT (-122.42353 37.779667),21,4,11,9,21
26072000,,26072000,BRODERICK,MCALLISTER,OPTICOM,,5,,,ALL,,GPS,TSP;FIRE PREEMPT,,,Muni Forward 5 Fulton,NEW DONE,,2018,DONE,NONE,NONE,NONE,,,2018,,,0,,0,0,APS ENAV 2WIRE MUNI FORWARD (8),POINT (-122.44001 37.77758),97,7,11,39,97
23574000,,23574000,ILLINOIS,MARIPOSA,,TERRY A FRANCOIS,6;10,,VIDEO (GRIDSMART),ALL,YES,GPS,,,Terry Francois Cycletrack,,NEW DONE,,0,DONE,,,,,,2019,,,0,,0,25,APS ENAV 2WIRE WARRIORS (10),POINT (-122.3879 37.764374),56,2,9,26,56
24519000,,24519000,02ND ST,FOLSOM,OPTICOM,,6,,,ALL,,GPS,FIRE PREEMPT,,,Transbay Folsom,FULL DONE,,1999,NONE,NONE,DONE,NONE,SALES TAX,,1957,,,0,,0,0,PENDING,POINT (-122.39669 37.785538),30,1,10,8,30
24451000,,24451000,FRANKLIN,HAYES,,,5,,,ALL,,GPS,FIRE PREEMPT,,,Franklin Upgrade,MOD DONE,,0,NONE,DONE,NONE,NONE,SALES TAX,,1953,,,0,,0,0,APS ENAV 4WIRE FRANKLIN (9),POINT (-122.42132 37.777084),21,4,11,9,21
21705000,,21705000,ALEMANY,ROUSSEAU,,,8; 11,,,PENDING,,GPS,,,CT 65,,NEW PENDING,,0,PENDING,NONE,NONE,NONE,SALES TAX,,0,,,0,,0,0,,POINT (-122.42956 37.731033),94,9,1,28,94
27620000,,27620000,CALIFORNIA,PARK PRESIDIO,OPTICOM,,1,,,ALL,,GPS,TSP;FIRE PREEMPT,,,19th AVE PH 2,FULL DONE,8-Jan,2009,NONE,NONE,DONE,NONE,STATE/CITY,,1946,1(a),,50,X,50,0,PENDING,POINT (-122.47257 37.784443),5,8,4,11,5
24634000,,24634000,05TH ST,MISSION,OPTICOM,,6,,,ALL,,GPS,TSP;FIRE PREEMPT,,,SOMA MISSION,FULL DONE,1-Apr,2003,NONE,NONE,DONE,NONE,SALES TAX,,1956,,,0,,0,0,,POINT (-122.40646 37.782726),32,1,10,34,32
24142000,,24142000,16TH ST,SOUTH VAN NESS,,,9,,,ALL,,GPS,,,,SVN HSIP Phase 1,FULL DONE,,2017,NONE,NONE,DONE,NONE,FEDERAL,,1954,,,0,,0,0,APS ENAV 2WIRE SVN (8),POINT (-122.41747 37.76518),53,3,2,20,53
26434000,,26434000,HAIGHT,STANYAN,OPTICOM,,5,,,ALL,,GPS,TSP; FIRE PREEMPT,,Muni Forward 7 Haight,,FULL DONE,21-May,2021,NONE,NONE,DONE,NONE,SFMTA Bond,,1968,,,0,,0,0,PENDING,POINT (-122.45352 37.76916),25,7,11,3,25
11943101,,11943101,SKYLINE,JOHN MUIR,,,7,,,n.a.,,GPS,,,,,B&F,,0,,,,DONE,,,2015,,,0,,0,0,,POINT (-122.50014 37.719406),43,10,8,16,43
26498000,,26498000,BUSH,FRANKLIN,,,2,,,ALL,,GPS,,,,Franklin Upgrade; BUSH,MOD AFTER FULL DONE,1-Oct,0,NONE,DONE,DONE,NONE,SALES TAX,,1949,,,0,,0,0,APS ENAV 4WIRE FRANKLIN (11),POINT (-122.423584 37.788277),100,4,6,39,100
26362000,,26362000,BAKER,TURK,,,2;5,,,ALL,,GPS,,,,CT 58,NEW DONE,,2008,,,,,SALES TAX,,2008,,,0,,0,0,,POINT (-122.44204 37.77924),97,7,11,39,97
26822000,,26822000,BRODERICK,CALIFORNIA,OPTICOM,,2,,,ALL,,GPS,TSP;FIRE PREEMPT,,,CT 22,FULL DONE,,1996,NONE,NONE,DONE,NONE,SALES TAX,,1974,,,0,,0,0,,POINT (-122.44209 37.78785),103,8,6,30,103
26667000,,26667000,FILLMORE,UNION,OPTICOM,,2,,,ALL,,GPS,TSP;FIRE PREEMPT,,,,NONE,,0,,,,,,,1971,,,0,,0,0,,POINT (-122.43548 37.797085),15,4,6,13,15
24206000,,24206000,10TH ST,HARRISON,,,6,,,ALL,,GPS,,,,HARRISON,FULL DONE,,1999,NONE,NONE,DONE,NONE,SALES TAX,,1948,,,0,,0,0,,POINT (-122.41126 37.771572),32,1,10,34,32
24881000,,24881000,BAY,EMBARCADERO,VETAG,,3,,WIRELESS,ALL,YES,GPS,TSP,,,N EMB,FULL DONE,,1996,NONE,NONE,DONE,NONE,FEDS,,1976,,,0,,0,67,,POINT (-122.40565 37.806667),77,6,3,23,77
6436202,,6436202,GREAT HWY,TARAVAL,,,4,,,ALL,,GPS,,,GREAT HIGHWAY,,FULL FUTURE,,0,NONE,NONE,FUTURE,NONE,,,1988,,,0,,0,0,FUTURE,POINT (-122.50743 37.74165),39,10,7,35,39
27141000,,27141000,07TH AVE,KIRKHAM,,,5;7,,,FUTURE,,GPS,,,CT 36,,FULL FUTURE,,0,NONE,NONE,FUTURE,NONE,,,1965,,,0,,0,0,,POINT (-122.4639 37.7604),109,7,8,14,109
27830000,,27830000,36TH AVE,FULTON,OPTICOM,,1,,WIRELESS,PENDING,YES,GPS,TSP;FIRE PREEMPT,,CT 35,GO_Conduit,FULL AFTER MOD PENDING,,0,NONE,DONE,PENDING,NONE,SALES TAX,,1972,,,0,,0,0,PENDING,POINT (-122.49596 37.772026),9,8,4,12,9
27037000,,27037000,CLARENDON,LAGUNA HONDA,,,7,,WIRELESS,ALL,YES,GPS,,,,CT 56,NEW DONE,,2005,,,,,SALES TAX,,2005,,,0,,0,0,,POINT (-122.46151 37.7515),49,7,8,38,49
26549000,,26549000,FRANKLIN,PACIFIC,,,2,,,ALL,,GPS,,,,Franklin Upgrade,FULL DONE,,0,NONE,DONE,DONE,NONE,SALES TAX,,9999,,,0,,0,0,,POINT (-122.42486 37.7946),102,4,6,30,102
26430000,,26430000,HAIGHT,SHRADER,OPTICOM,,5,,,ALL,,GPS,TSP; FIRE PREEMPT,,Muni Forward 7 Haight,,NEW DONE,21-May,2021,DONE,NONE,NONE,NONE,SFMTA Bond,,2021,,,0,,0,0,,POINT (-122.45185 37.769375),25,7,11,3,25
22629000,,22629000,MIRAMAR,OCEAN,,,7,,,ALL,,GPS,,,,OCEAN,FULL DONE,1-Jan,0,NONE,NONE,DONE,NONE,SALES TAX,,1950,,,0,,0,0,,POINT (-122.458176 37.72431),64,10,8,24,64
26342000,,26342000,HAIGHT,MASONIC,OPTICOM,,5,,,ALL,,GPS,TSP;FIRE PREEMPT,,,,NONE,,0,,,,,SALES TAX,,1954,,,0,,0,0,,POINT (-122.445335 37.770206),25,7,11,3,25
24900000,,24900000,ELLIS,MASON,,,3;6,,,ALL,,GPS,,,,Eddy/Ellis,FULL DONE,,0,NONE,NONE,DONE,NONE,,,1969,,,0,,0,0,,POINT (-122.409485 37.78528),19,5,3,36,19
23819000,,23819000,05TH ST,KING,,,6,,WIRELESS,ALL,YES,GPS,,,,KING ST,NEW DONE,,1997,DONE,NONE,NONE,NONE,FEDS,,1997,280,,33,X,67,0,,POINT (-122.39625 37.774574),34,1,10,4,34
25073000,,25073000,CALIFORNIA,MASON,MECHANICAL,,3,,,ALL,,GPS,CABLE CAR PREEMPTION,,,,NONE,,0,,,,,,,1966,,,0,,0,0,,POINT (-122.410805 37.79183),16,6,3,21,16
25186000,,25186000,EDDY,VAN NESS,,,5;6,,,ALL,,GPS,,,VAN NESS BRT,,FULL DONE,21-Apr,2021,NONE,NONE,DONE,NONE,FED/SALES TAX,,1948,101(b),,50,X,50,0,PENDING,POINT (-122.42081 37.78289),20,4,10,36,20
26460000,,26460000,TAMALPAIS,TURK,,,1,,LOOPS,ALL,YES,GPS,,,,CT 51,NEW DONE,,1999,,,,,SALES TAX,,1999,,,0,,0,0,,POINT (-122.44887 37.778385),12,7,4,18,12
26500000,,26500000,CALIFORNIA,FRANKLIN,,,2,,,ALL,,GPS,,,,Franklin Future Upgrade; CT 23,MOD AFTER FULL DONE,,1999,NONE,DONE,DONE,NONE,SALES TAX,,9999,,,0,,0,0,,POINT (-122.423965 37.790157),102,4,6,39,102
25676000,,25676000,19TH ST,GUERRERO,,,8,,,ALL,,GPS,,,,Walk First PCS,FULL DONE,,2018,NONE,NONE,DONE,NONE,,,1979,,,0,,0,0,PENDING,POINT (-122.42363 37.759964),37,3,5,20,37
26948000,,26948000,CALIFORNIA,MAPLE,OPTICOM,PARKER,2,,,ALL,YES,GPS,FIRE PREEMPT,,,CT 28/29,FULL DONE,2-Jan,0,NONE,NONE,DONE,NONE,SALES TAX,,1955,,,0,,0,0,,POINT (-122.45504 37.786205),11,8,6,31,11
26433000,,26433000,STANYAN,WALLER,,,5,,,NONE,,GPS,,,,,NONE,,0,,,,,,,1956,,,0,,0,0,,POINT (-122.45334 37.76824),29,7,11,3,29
27547000,,27547000,25TH AVE,ANZA,,,1,,,PENDING,,GPS,,,CT 35,,FULL PENDING,,0,NONE,NONE,PENDING,NONE,SALES TAX,,1959,,,0,,0,0,PENDING,POINT (-122.48458 37.77816),8,8,4,29,8
24639000,,24639000,03RD ST,STEVENSON,OPTICOM,,6,,WIRELESS,ALL,,GPS,TSP;FIRE PREEMPT,,Signal Visibility Upgrades Ph 2,MILLENNIUM,MOD AFTER NEW FUTURE,,2009,DONE,FUTURE,NONE,NONE,PRIVATE,,2009,,,0,,0,0,,POINT (-122.403015 37.787018),32,6,10,8,32
25192000,,25192000,O'FARRELL,VAN NESS,OPTICOM,,5;6,,,ALL,,GPS,TSP;FIRE PREEMPT,,VAN NESS BRT,CT 22,FULL DONE,,1996,NONE,NONE,DONE,NONE,FED/SALES TAX,,9999,101(b),,50,X,50,0,PENDING,POINT (-122.42118 37.784748),20,4,10,36,20
909201,,909201,19TH AVE,MIDBLOCK AT,,IRVING,4,LINCOLN,,N.A.,,GPS,,,,,,,0,,,,,,,0,,,0,,0,0,,POINT (-122.47731 37.76466),39,10,7,35,39
25993000,,25993000,HAIGHT,STEINER,OPTICOM,,5,,,PENDING,,GPS,TSP;FIRE PREEMPT,,CT 35,Fillmore/Haight Installed Conduit,FULL PENDING,,0,NONE,NONE,PENDING,NONE,SALES TAX,,1975,,,0,,0,0,PENDING,POINT (-122.432076 37.771893),26,4,11,9,26
24293000,,24293000,06TH ST,MISSION,OPTICOM,,6,,,ALL,,GPS,TSP;FIRE PREEMPT,,,SOMA MISSION,FULL DONE,1-Apr,2003,NONE,NONE,DONE,DONE,SALES TAX,,1956,,,0,,0,0,,POINT (-122.4087 37.780968),32,1,10,34,32
701000,,701000,16TH ST,MIDBLOCK AT,,07TH ST,10,MISSOURI,,n.a.,,GPS,,,,BALLPARK-BEACON & FLASHER,B&F,,2000,NONE,NONE,NONE,DONE,BALLPARK,,2000,,,0,,0,0,,POINT (-122.39562 37.766495),54,1,9,4,54
8776103,,8776103,MARKET,MIDBLOCK AT,,ARGENT,8,ROMAIN,,n.a.,,GPS,,,,,B&F,,0,NONE,NONE,NONE,DONE,,,0,,,0,,0,0,,POINT (-122.441345 37.755318),115,3,5,38,115
25048000,,25048000,POWELL,WASHINGTON,MECHANICAL,,3,,,ALL,,GPS,CABLE CAR PREEMPTION,,,Powell & Washington (SRTS),NEW DONE,,2015,DONE,,,,SALES TAX,,2015,,,0,,0,0,APS ENAV 4WIRE SR2S (8),POINT (-122.409706 37.79473),104,6,3,6,104
24004000,,24004000,18TH ST,POTRERO,OPTICOM,,10,,,ALL,,GPS,TSP;FIRE PREEMPT,,,Potrero Streetscape; POTRERO,MOD AFTER FULL DONE,3-Apr,2005,NONE,DONE,DONE,NONE,SALES TAX,,1948,,,0,,0,0,,POINT (-122.40717 37.761932),54,3,9,20,54
23785000,,23785000,07TH ST,16TH ST,,MISSISSIPPI,6;10,,,ALL,,GPS,,,,MISSION BAY,NEW DONE,,2006,DONE,NONE,NONE,NONE,SALES TAX,,2006,,,0,,0,0,PENDING,POINT (-122.39505 37.76654),34,1,9,4,34
26514000,,26514000,GEARY,LAGUNA,OPTICOM,,5,,,ALL,,GPS,FIRE PREEMPT,,Geary BRT Phase 1,CT 21,FULL DONE,21-Jan,2021,NONE,DONE,DONE,NONE,SFMTA PROP-A,,1961,,,0,,0,0,PENDING,POINT (-122.42798 37.78495),100,4,11,39,100
23606000,,23606000,HARRISON,SPEAR,,,6,,,ALL,,GPS,,,,PCS2010 BATCH 1,MOD AFTER NEW DONE,,1996,DONE,DONE,,,FED/SALES TAX,,1996,,,0,,0,0,PENDING,POINT (-122.38941 37.788834),30,1,10,8,30
24602000,,24602000,MISSION,SHAW,,,6,,,ALL,YES,GPS,,,,TRANSBAY,NEW DONE,,2018,DONE,NONE,NONE,NONE,,,2018,,,0,,0,0,APS ENAV 2WIRE TRANSBAY (2),POINT (-122.39855 37.788975),32,1,10,8,32
24079000,,24079000,21ST ST,FOLSOM,,,9,,,PENDING,,GPS,,,CT 35,,FULL PENDING,,0,NONE,NONE,PENDING,NONE,SALES TAX,,1975,,,0,,0,0,PENDING,POINT (-122.41453 37.757294),53,3,2,20,53
24141000,,24141000,16TH ST,SHOTWELL,,,9,,,PENDING,,GPS,,,16TH STREET,,NEW PENDING,,0,PENDING,NONE,NONE,NONE,,,0,,,0,,0,0,,POINT (-122.416374 37.765244),53,3,2,20,53
25103000,,25103000,JACKSON,MASON,MECHANICAL,,3,,,ALL,,GPS,CABLE CAR PREEMPTION,,,,NONE,,0,,,,,,,1984,,,0,,0,0,,POINT (-122.41153 37.795403),16,6,3,6,16
25427000,,25427000,MASON,UNION,MECHANICAL,,3,,,NONE,,GPS,CABLE CAR PREEMPTION,,,,NONE,,0,,,,,,,1984,,,0,,0,0,,POINT (-122.41246 37.800026),107,6,3,6,107
24183000,,24183000,16TH ST,VALENCIA,,,8;9,,,ALL,,GPS,,,Signal Visibility Upgrades Ph 2,VALENCIA,MOD AFTER FULL FUTURE,,1995,NONE,FUTURE,DONE,NONE,SALES TAX,,1953,,,0,,0,0,PENDING,POINT (-122.421875 37.76491),53,3,2,20,53
1278700,,1278700,MADRONE,ULLOA - EB,,,7,,,N.A.,,GPS,,,,,,,0,,,,,,,2016,,,0,,0,0,,POINT (-122.46755 37.741493),46,10,8,41,46
30749000,,30749000,12TH ST,FRANKLIN,,MARKET,5;6,PAGE,,ALL,,GPS,,,BETTER MARKET,,FULL AFTER MOD FUTURE,,0,NONE,DONE,FUTURE,NONE,,,1950,,,0,,0,0,APS_4WIRE_MARKET (16),POINT (-122.420685 37.774002),32,1,10,20,32
23535000,,23535000,03RD ST,CESAR CHAVEZ,VETAG,,10,,VIDEO,ALL,YES,GPS,TSP,,,3RDLRP,FULL DONE,1-Oct,2005,NONE,NONE,DONE,NONE,MUNI,,1950,,,0,,0,0,,POINT (-122.38757 37.75026),56,2,9,1,56
25176000,,25176000,EDDY,POLK,,,6,,,ALL,,GPS,,,,Polk Streetscape; PCS2010 BATCH 2,FULL AFTER MOD DONE,,0,NONE,DONE,DONE,NONE,T2030 BOND,,1962,,,0,,0,0,APS ENAV 2WIRE POLK (9),POINT (-122.41917 37.783096),20,4,10,36,20
27191000,,27191000,ARGUELLO,FULTON,,,1,,,ALL,YES,GPS,,,,CT 34,MOD AFTER MOD DONE,,0,NONE,DONE,NONE,NONE,SALES TAX,,1952,,,0,,0,0,APS ENAV 2WIRE CT34 (8),POINT (-122.45836 37.774303),9,8,4,12,9
